,labels,coordinates
949,d,"[[0.5007745027542114, 0.9395471215248108], [0.6394545435905457, 0.8149372339248657], [0.7043220400810242, 0.660478413105011], [0.6414762735366821, 0.5167847275733948], [0.5073794722557068, 0.5218115448951721], [0.6045607924461365, 0.445570707321167], [0.5896289348602295, 0.2549709379673004], [0.5759093761444092, 0.14202424883842468], [0.560617208480835, 0.052507489919662476], [0.4883996844291687, 0.4609353542327881], [0.4546549320220947, 0.29601341485977173], [0.4714539349079132, 0.419013112783432], [0.49326953291893005, 0.4877814054489136], [0.39405661821365356, 0.5013126134872437], [0.34467342495918274, 0.34784525632858276], [0.3761294484138489, 0.44487959146499634], [0.4064476788043976, 0.5331352949142456], [0.30888622999191284, 0.589979887008667], [0.26058435440063477, 0.458101749420166], [0.29553502798080444, 0.4996967613697052], [0.33817267417907715, 0.5790026187896729]]"
950,d,"[[0.4334069788455963, 0.8907448053359985], [0.6047974228858948, 0.8338444232940674], [0.7082309126853943, 0.6609046459197998], [0.6811783909797668, 0.4969695508480072], [0.5485119819641113, 0.510069727897644], [0.5836678743362427, 0.4617273807525635], [0.580650806427002, 0.25652754306793213], [0.5756047964096069, 0.13232997059822083], [0.5619842410087585, 0.0354689359664917], [0.4808507561683655, 0.461058109998703], [0.4668324291706085, 0.2778974771499634], [0.5079237818717957, 0.3617551326751709], [0.5355618596076965, 0.45135635137557983], [0.390735924243927, 0.4915024936199188], [0.3634566068649292, 0.3142004609107971], [0.4194547235965729, 0.38091006875038147], [0.4479013681411743, 0.4872654378414154], [0.29403090476989746, 0.5512820482254028], [0.27311861515045166, 0.40049636363983154], [0.3265366554260254, 0.42217785120010376], [0.3627645671367645, 0.5062426328659058]]"
951,d,"[[0.42722898721694946, 0.893282413482666], [0.6015347242355347, 0.8284075260162354], [0.702704668045044, 0.6573771238327026], [0.6750379204750061, 0.49445536732673645], [0.5439110398292542, 0.509013295173645], [0.5784400105476379, 0.45705685019493103], [0.5739539861679077, 0.2531285285949707], [0.5702739953994751, 0.1302911937236786], [0.5572474002838135, 0.035085439682006836], [0.47731974720954895, 0.45719656348228455], [0.46643856167793274, 0.27711623907089233], [0.5094807147979736, 0.3611612021923065], [0.5377218127250671, 0.44781693816185], [0.3879360854625702, 0.4884013831615448], [0.36115339398384094, 0.3123471736907959], [0.41923362016677856, 0.3741458058357239], [0.45084917545318604, 0.4776833653450012], [0.2915308177471161, 0.5504366755485535], [0.26826155185699463, 0.4002734422683716], [0.32254788279533386, 0.4177343547344208], [0.36275428533554077, 0.499877393245697]]"
952,d,"[[0.4287988543510437, 0.9031938910484314], [0.6038765907287598, 0.8262630701065063], [0.6969212293624878, 0.6613571047782898], [0.6703858375549316, 0.4962443709373474], [0.5366774201393127, 0.4958314895629883], [0.5806252360343933, 0.46606555581092834], [0.5732163786888123, 0.2627560496330261], [0.569402813911438, 0.13731259107589722], [0.553626537322998, 0.04359588027000427], [0.47815096378326416, 0.46259286999702454], [0.47035226225852966, 0.275557279586792], [0.508091390132904, 0.36738890409469604], [0.5291084051132202, 0.4514704644680023], [0.3867635428905487, 0.4893624782562256], [0.3609825670719147, 0.3084360957145691], [0.41372665762901306, 0.3799506425857544], [0.43723347783088684, 0.48113134503364563], [0.28935128450393677, 0.552152156829834], [0.26789626479148865, 0.3978829085826874], [0.3200880289077759, 0.4195285141468048], [0.3525250554084778, 0.5010353326797485]]"
953,d,"[[0.43647465109825134, 0.8889575004577637], [0.5982605218887329, 0.8317996263504028], [0.7031428813934326, 0.6593577861785889], [0.6618000864982605, 0.5058130621910095], [0.5274795889854431, 0.49807679653167725], [0.588260293006897, 0.4622591435909271], [0.5780602097511292, 0.25957489013671875], [0.5719935894012451, 0.13532373309135437], [0.5601595044136047, 0.03921690583229065], [0.48030224442481995, 0.4627494812011719], [0.4669158458709717, 0.27487921714782715], [0.495400607585907, 0.3527006208896637], [0.5206144452095032, 0.445110946893692], [0.38698917627334595, 0.49231818318367004], [0.3598674237728119, 0.31798285245895386], [0.398503839969635, 0.3796038031578064], [0.42871877551078796, 0.4836580753326416], [0.28881821036338806, 0.5496756434440613], [0.26733317971229553, 0.4087328016757965], [0.31048840284347534, 0.4265078604221344], [0.3467080593109131, 0.5031825304031372]]"
954,d,"[[0.4336448907852173, 0.8901534676551819], [0.5991825461387634, 0.8356009125709534], [0.7016469240188599, 0.6613827347755432], [0.6667073965072632, 0.5082213282585144], [0.539502739906311, 0.5047410130500793], [0.5872735381126404, 0.45690134167671204], [0.5784235000610352, 0.2560275197029114], [0.5719070434570312, 0.13352379202842712], [0.5594557523727417, 0.03874436020851135], [0.4811553359031677, 0.4612759053707123], [0.4660041034221649, 0.2778701186180115], [0.49816983938217163, 0.35440945625305176], [0.5273364186286926, 0.44319382309913635], [0.3878476619720459, 0.49295681715011597], [0.3619855046272278, 0.3210675120353699], [0.403140664100647, 0.377707839012146], [0.4359472095966339, 0.47962087392807007], [0.2906489670276642, 0.5508965849876404], [0.2663046717643738, 0.40927547216415405], [0.31106966733932495, 0.42057448625564575], [0.35248875617980957, 0.4928814172744751]]"
955,d,"[[0.48606887459754944, 0.8968418836593628], [0.6235513687133789, 0.8234926462173462], [0.7023561596870422, 0.6466519236564636], [0.6763225793838501, 0.5010290145874023], [0.5782080888748169, 0.4772074818611145], [0.5928177833557129, 0.453177273273468], [0.5842379927635193, 0.25716519355773926], [0.5750323534011841, 0.1377612054347992], [0.5608025789260864, 0.04308575391769409], [0.49701428413391113, 0.4567015469074249], [0.4896191656589508, 0.28089314699172974], [0.5217077732086182, 0.3554711937904358], [0.542324960231781, 0.4524398744106293], [0.4091140031814575, 0.49049270153045654], [0.37640446424484253, 0.3176535964012146], [0.41947054862976074, 0.36191946268081665], [0.4484309256076813, 0.45816436409950256], [0.31506869196891785, 0.5465365052223206], [0.2739546298980713, 0.40895500779151917], [0.3175853490829468, 0.4159027934074402], [0.35821306705474854, 0.48325204849243164]]"
956,d,"[[0.48101991415023804, 0.8910488486289978], [0.618567705154419, 0.8251428604125977], [0.7038097381591797, 0.6446770429611206], [0.6753666996955872, 0.4978070557117462], [0.5715632438659668, 0.4839063286781311], [0.59466952085495, 0.4470584988594055], [0.5899112224578857, 0.253427118062973], [0.5811998844146729, 0.13416224718093872], [0.5677729845046997, 0.040552377700805664], [0.4950268268585205, 0.4517667889595032], [0.49544191360473633, 0.2731148302555084], [0.5223317742347717, 0.3531569838523865], [0.5387048125267029, 0.45448338985443115], [0.4059921205043793, 0.4870907664299011], [0.38054925203323364, 0.3166086673736572], [0.42235201597213745, 0.3657595217227936], [0.45170608162879944, 0.4611230194568634], [0.3114323616027832, 0.5461129546165466], [0.2743263840675354, 0.4111940264701843], [0.3187404274940491, 0.41448885202407837], [0.3608047366142273, 0.47468382120132446]]"
957,d,"[[0.4617294371128082, 0.8871350884437561], [0.5996995568275452, 0.828153133392334], [0.6876790523529053, 0.6611446142196655], [0.6436061263084412, 0.5216758847236633], [0.5351146459579468, 0.476276159286499], [0.6167550086975098, 0.4493424892425537], [0.6212390661239624, 0.2600741982460022], [0.6137918829917908, 0.1400057077407837], [0.6089091300964355, 0.0464092493057251], [0.5169744491577148, 0.44752904772758484], [0.5169678330421448, 0.2729642987251282], [0.5150597095489502, 0.33653122186660767], [0.5229372382164001, 0.43386662006378174], [0.4231721758842468, 0.4764140546321869], [0.40790826082229614, 0.31021586060523987], [0.4176376760005951, 0.3429667055606842], [0.4333183765411377, 0.4363902807235718], [0.3276131749153137, 0.5269390344619751], [0.2957724630832672, 0.39393532276153564], [0.31984269618988037, 0.39217159152030945], [0.3515305519104004, 0.45104682445526123]]"
958,d,"[[0.4893451929092407, 0.876611590385437], [0.6269640326499939, 0.807719349861145], [0.7036827802658081, 0.6297775506973267], [0.6697912812232971, 0.48795172572135925], [0.5702201128005981, 0.4425189197063446], [0.6004562377929688, 0.45351263880729675], [0.5873079895973206, 0.2578463852405548], [0.5729697942733765, 0.13421595096588135], [0.5601440668106079, 0.04262694716453552], [0.5042688250541687, 0.45720604062080383], [0.4829578399658203, 0.2793061137199402], [0.5072165727615356, 0.31765007972717285], [0.5346230864524841, 0.4082260727882385], [0.41458842158317566, 0.4897172451019287], [0.37715959548950195, 0.31625235080718994], [0.4053037762641907, 0.3371536135673523], [0.43746304512023926, 0.4260939955711365], [0.32122883200645447, 0.5416538119316101], [0.27827614545822144, 0.41041484475135803], [0.30699220299720764, 0.40476149320602417], [0.3443991243839264, 0.4617973864078522]]"
959,d,"[[0.4729274809360504, 0.879899263381958], [0.6095355153083801, 0.8162422180175781], [0.6916928291320801, 0.6407924294471741], [0.6568029522895813, 0.49860042333602905], [0.550375759601593, 0.462247371673584], [0.6055107116699219, 0.45375242829322815], [0.6011129021644592, 0.25983500480651855], [0.5915228724479675, 0.13832294940948486], [0.5832505226135254, 0.0465104877948761], [0.5082177519798279, 0.4525090456008911], [0.49402448534965515, 0.27272576093673706], [0.5102763175964355, 0.3210882544517517], [0.5290666818618774, 0.4163152575492859], [0.4180195927619934, 0.4827895760536194], [0.3856378197669983, 0.3076167702674866], [0.40949511528015137, 0.33454614877700806], [0.4354754686355591, 0.4278099238872528], [0.32370588183403015, 0.5332332253456116], [0.2801212668418884, 0.40055662393569946], [0.3087138533592224, 0.3976619839668274], [0.3448173403739929, 0.45875754952430725]]"
960,d,"[[0.44297125935554504, 0.9197938442230225], [0.5884673595428467, 0.8777977228164673], [0.6761544346809387, 0.7510493993759155], [0.6257826089859009, 0.6373847723007202], [0.4990527629852295, 0.5828655958175659], [0.6477065086364746, 0.49448931217193604], [0.6698876619338989, 0.2836931049823761], [0.6711447238922119, 0.1578565537929535], [0.6704002618789673, 0.05522358417510986], [0.5233327746391296, 0.4913674294948578], [0.5288453698158264, 0.32125124335289], [0.5092146992683411, 0.44546788930892944], [0.505551815032959, 0.5434563159942627], [0.40375131368637085, 0.51216721534729], [0.4011763036251068, 0.3477182388305664], [0.3935197591781616, 0.46264398097991943], [0.40302401781082153, 0.5748157501220703], [0.2891860008239746, 0.5643360614776611], [0.2976626455783844, 0.4251994490623474], [0.3100256025791168, 0.4876977503299713], [0.3310563862323761, 0.5870371460914612]]"
961,d,"[[0.4462950527667999, 0.9245598316192627], [0.5985851287841797, 0.8742848634719849], [0.6857156753540039, 0.7523242831230164], [0.6357885599136353, 0.6283349394798279], [0.5020601153373718, 0.5797450542449951], [0.6581657528877258, 0.4910770654678345], [0.681252121925354, 0.28272780776023865], [0.6818873882293701, 0.15083792805671692], [0.6784380078315735, 0.056027352809906006], [0.5330854654312134, 0.4892480671405792], [0.53508460521698, 0.32645222544670105], [0.5158905386924744, 0.45804283022880554], [0.515333354473114, 0.5358192920684814], [0.41667068004608154, 0.5043486952781677], [0.40677884221076965, 0.33955514430999756], [0.4063720107078552, 0.4557647109031677], [0.41382256150245667, 0.5626927018165588], [0.3055070638656616, 0.5554783344268799], [0.30130666494369507, 0.41415542364120483], [0.32223090529441833, 0.4741765260696411], [0.34236347675323486, 0.5731969475746155]]"
962,d,"[[0.43492165207862854, 0.9468487501144409], [0.6115521192550659, 0.8539443016052246], [0.6979891061782837, 0.7219145894050598], [0.678433358669281, 0.5672793388366699], [0.5405992865562439, 0.5654479265213013], [0.6202750205993652, 0.4689702093601227], [0.6300221085548401, 0.2673119306564331], [0.6305178999900818, 0.14137914776802063], [0.6205050349235535, 0.04812973737716675], [0.5129255056381226, 0.4755151569843292], [0.5164623260498047, 0.310619592666626], [0.5324668884277344, 0.45722293853759766], [0.5337990522384644, 0.5392734408378601], [0.4085237681865692, 0.4950995147228241], [0.39562925696372986, 0.3244749903678894], [0.4324147403240204, 0.45277032256126404], [0.44266852736473083, 0.5572190284729004], [0.30375999212265015, 0.560742199420929], [0.3010941743850708, 0.4027527868747711], [0.349182665348053, 0.46401315927505493], [0.3716578483581543, 0.5615634322166443]]"
963,d,"[[0.4416503310203552, 0.9279270768165588], [0.6120383739471436, 0.8549495339393616], [0.7102943658828735, 0.7098163962364197], [0.7023753523826599, 0.546157717704773], [0.5710774064064026, 0.551304817199707], [0.6084956526756287, 0.4681183993816376], [0.6076348423957825, 0.26313602924346924], [0.6114940643310547, 0.1413758397102356], [0.6007543802261353, 0.044520676136016846], [0.509227454662323, 0.46767735481262207], [0.5136927366256714, 0.30270031094551086], [0.5522271990776062, 0.43191593885421753], [0.5594421029090881, 0.5198760032653809], [0.4160526990890503, 0.4876802861690521], [0.40033429861068726, 0.3164663314819336], [0.4600728750228882, 0.43070897459983826], [0.4731747508049011, 0.5365504026412964], [0.3154833912849426, 0.5458754301071167], [0.31443291902542114, 0.38210633397102356], [0.3777037262916565, 0.4401852786540985], [0.39981675148010254, 0.5346015691757202]]"
964,d,"[[0.45528051257133484, 0.9370929002761841], [0.6198978424072266, 0.8514577150344849], [0.7011337876319885, 0.7069500684738159], [0.6585206985473633, 0.558420717716217], [0.517558753490448, 0.543511152267456], [0.6271000504493713, 0.4629718065261841], [0.6216762065887451, 0.26057034730911255], [0.6158409118652344, 0.13378262519836426], [0.6015200614929199, 0.04416409134864807], [0.5140991806983948, 0.46805286407470703], [0.5109758973121643, 0.30027031898498535], [0.5216057896614075, 0.4315977990627289], [0.5254014730453491, 0.5119869709014893], [0.41318947076797485, 0.48947349190711975], [0.39095813035964966, 0.3186571002006531], [0.42195191979408264, 0.4281763434410095], [0.43245503306388855, 0.5334839224815369], [0.3101245164871216, 0.5522823929786682], [0.29069167375564575, 0.39950770139694214], [0.3347651958465576, 0.45049265027046204], [0.3618064820766449, 0.5402207374572754]]"
965,d,"[[0.49601083993911743, 0.9432821273803711], [0.6448040008544922, 0.8556394577026367], [0.7278894782066345, 0.741435170173645], [0.6828747987747192, 0.6254286170005798], [0.5367000102996826, 0.6246873140335083], [0.606770396232605, 0.4753696620464325], [0.6038455367088318, 0.2692297101020813], [0.5863766670227051, 0.14994582533836365], [0.5633155107498169, 0.048652827739715576], [0.4813109040260315, 0.49547383189201355], [0.43028587102890015, 0.3357458710670471], [0.4385693669319153, 0.49469831585884094], [0.4612993896007538, 0.581648588180542], [0.36821097135543823, 0.5381645560264587], [0.3202499449253082, 0.39094603061676025], [0.33995702862739563, 0.5282768607139587], [0.3771664798259735, 0.6366380453109741], [0.2845802903175354, 0.6124767065048218], [0.23521345853805542, 0.4893959164619446], [0.26364585757255554, 0.5687764286994934], [0.3135014474391937, 0.6599536538124084]]"
966,d,"[[0.43151575326919556, 0.9494800567626953], [0.6051102876663208, 0.8750574588775635], [0.7133009433746338, 0.771381139755249], [0.6922863125801086, 0.6351365447044373], [0.5459902286529541, 0.6138941645622253], [0.6257123351097107, 0.486979603767395], [0.6509095430374146, 0.2850726246833801], [0.6590431928634644, 0.1505177617073059], [0.6542595624923706, 0.04892483353614807], [0.4923088848590851, 0.4935992360115051], [0.4693199098110199, 0.3263329267501831], [0.4679220914840698, 0.48955395817756653], [0.4808625876903534, 0.5813097953796387], [0.37757599353790283, 0.5212339162826538], [0.3476189970970154, 0.36599600315093994], [0.3640960156917572, 0.5098859667778015], [0.388552725315094, 0.6246446967124939], [0.2821657657623291, 0.5911259651184082], [0.2531200647354126, 0.46493688225746155], [0.28270864486694336, 0.5509828329086304], [0.31760889291763306, 0.6468057036399841]]"
